f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,label
-1.3324585,2.7568665,1.6163939973363233,2.3833588070619065,2.505371861363206,2.3279948772988273,2.0020982427400202,5.136978,7.0116577,1.6543194647156192,2.392705480483253,2.5292519412737455,2.3723661940750063,2.0240990420935567,2.34021,8.056305,1.6812442032294939,2.4342319013122498,2.553157104598357,2.423354416048758,2.076904009525575,-7.3592834,4.518402,1.7551562205581586,2.626867075611467,2.7660717858515635,2.653758136448416,2.247018674796411,-1.8921204,3.333496,1.8255965708398483,2.6883005161049685,2.838386962615389,2.712888946319963,2.261203934919879,-4.6291046,3.030487,1.83257622347438,2.6389402689566763,2.8072118452548565,2.683547950672808,2.2436048675366527,-2.879898,0.62872314,2.0706229176840356,2.785764933158432,3.0367646412329785,2.8666230911954527,2.347405967294992,0.08888245,0.48358154,2.269533456882604,3.078590993945589,3.313505092369837,3.100405226882531,2.545247562500506,1.1223145,2.0734863,2.1433921715873105,2.966248026338106,3.22460993127598,2.959801603127002,2.3557622049972267,-3.8263092,-0.66085815,2.224823628040521,3.069329647638717,3.2885494677639526,2.997185627779256,2.3652283052820997,-2.2458649,-0.79489136,2.3107060551682186,3.134852174709571,3.378312833364973,3.0628430478955138,2.332993179233772,-7.227051,-6.2074585,2.1909855998763055,3.078724150787597,3.237050918080112,2.8162197127564035,2.0109885729268795,-0.28977966,-2.4866333,2.641981446027865,3.5379065865420127,3.727464611202344,3.2956908829197453,2.333345239479573,-8.755768,-3.7875671,3.1385778266385618,3.732996182003769,3.9199376233035608,3.393403451764979,2.1695531685675236,0.8648834,-7.2141724,3.0340477894927265,3.7443385967254788,3.9387045586833866,3.364775623542908,2.3037360632426815,ThankYou
0.014251709,1.3210297,1.2380959644192515,2.0434613596365905,2.2527071838855885,2.218031789336956,1.8412110616241966,1.172699,-0.64001465,1.266136689482361,2.064178435470146,2.2825534906836804,2.254662496479972,1.8836719859748658,0.35740662,-0.43989563,1.284333335367975,2.0192952100574986,2.2368313453335946,2.2364290945752363,1.8801613075530637,-11.556381,5.434326,1.5125976895445261,2.3203975073263536,2.470721201037952,2.333825107266891,1.9377829856409958,-12.795868,1.4931641,1.669861737476857,2.453640174450676,2.5812791686374057,2.387320024595898,2.0420350918316688,-10.740189,7.785309,1.6790642150469686,2.418080311749671,2.5259075312846684,2.3552307441062084,2.0238102479472757,3.1121674,2.087555,1.709469661419668,2.4963051048122695,2.601043437679311,2.4620175343655277,2.1380544075907406,-1.5479584,2.0390015,1.717014282526544,2.4918198695213594,2.6396543615987067,2.4896104807862747,2.0894653737349516,-1.3167267,8.420471,1.8136239950111837,2.6536478174349116,2.8071987216695637,2.704967893785073,2.3513121924619167,-10.929794,4.8291016,1.8881662071771883,2.799978543538678,2.9716273059178158,2.8868680677552434,2.459436088977933,-0.03147888,2.942047,1.946132388137054,2.728451715219688,2.9124227184288967,2.768389839990708,2.2591162655073926,-5.6575165,0.16790771,2.3685814174758257,3.2907212549121687,3.516659635745516,3.252421040088366,2.526994372524924,-18.702118,-8.6675415,2.41155149761789,3.4073098130084736,3.7974702699829916,3.5307923656843663,2.7915689619480837,-7.423233,1.4360657,2.3303519289952312,3.145771615495172,3.4846329450222178,3.1809583010028963,2.4299398859076193,4.0485535,1.2828369,1.7848835063040638,2.4265638649949404,2.772804536001705,2.612158970041499,2.006011675746858,ThankYou
0.1320343,-0.600708,1.5310222690031285,2.3743224073224063,2.513536325586588,2.3366700238235367,1.9973949464433374,0.26254272,0.22085571,1.5461789287795513,2.37964887150858,2.5319983275323805,2.363979324475063,2.012793742862547,-1.2940369,0.29577637,1.513740358281961,2.3598197717516003,2.516137080759359,2.3485735290578957,1.9850929154748962,-2.994812,0.9723816,1.5260904231591628,2.361065007342121,2.5209076057535813,2.352603629097977,1.9722711266620716,-2.3070679,0.9923096,1.5480034733127053,2.3739829557425947,2.5259020288293796,2.358257354658911,1.9749922455390259,-0.08065796,0.25836182,1.545368746037202,2.3781618116863643,2.5288514671554316,2.3581477103951234,1.9752934563348268,-5.3146057,0.655365,1.56008318116513,2.372694094970247,2.5002040550500375,2.3250917255525447,1.9801381217412704,-1.7163849,2.4777527,1.586735681329703,2.3991019419762387,2.527121223554358,2.357757982641967,2.0213763528818856,0.96655273,1.8558044,1.6061719569837325,2.4040023578031047,2.5418223774682303,2.376291595156351,2.039321109866367,-0.99272156,1.0506897,1.6494165324688175,2.4302453769972834,2.595886930169757,2.4223907732588983,2.06084342367326,-0.84487915,6.872772,1.7680861711178852,2.5675794117491795,2.7418596821169574,2.5839521538080805,2.222505917282337,-16.369339,10.864471,1.7751415315356456,2.501014320743817,2.689239594412796,2.5627936027531812,2.183586337554747,-4.595459,1.2997437,2.3440517872860074,3.1924309106262103,3.400617433616961,2.9649427359962117,2.060088587709628,-2.0503387,-12.087769,2.5932648575010178,3.463282567563616,3.5599610439803238,2.9033948570702677,2.0779957962239326,-4.846039,-18.579193,1.2108782189588871,1.7271292606300008,1.6386357521366655,0.9803720608666203,0.7321216884400873,ThankYou
-0.79437256,1.4688721,1.4835193026633273,2.4245801072728965,2.5862515957637546,2.4522946852282024,2.009588671385793,-0.5634155,-0.05718994,1.498191744090673,2.442080061374893,2.597147058306103,2.437486937101554,1.9862401849049847,-3.1304626,3.2635193,1.5626467569633928,2.477598100488483,2.627824603525391,2.4510367741967616,1.993986050292482,-2.6392517,1.2625122,1.5477923319083622,2.451790370639515,2.591460078865091,2.4008493012414767,1.9710106072018432,-4.8044434,1.3241272,1.5778072711917197,2.4783575434776135,2.6379812698420726,2.4539830017090916,1.9866805720116294,-4.6410217,3.6249084,1.6117208504343565,2.433608787217566,2.582170757183147,2.4056361181113033,1.9931524664863498,-8.911743,6.348816,1.8493377899873773,2.638358557348737,2.8181927719666624,2.6030807156150026,2.1144701209862906,3.0759888,5.02713,1.866162161076466,2.633497467946751,2.8451850809098636,2.6637458976328414,2.2316542431925432,0.27575684,2.5848083,1.8256717595805372,2.5615404678358926,2.7475056527824067,2.595741646039105,2.2227713129335176,-10.637131,4.369232,1.9032361682949461,2.69938380122822,2.898694113799172,2.753861673060066,2.2771024536469637,2.410675,2.6489258,2.046103608507116,2.9305800796047237,3.1183042477059804,2.888849767686403,2.2753747344898887,-7.075989,-1.7552795,2.3637033785714294,3.229755203759087,3.4946424072614732,3.226558921786157,2.4745396256331693,1.7743378,1.0625916,2.4176483961809514,3.2988519738636968,3.5717514989943115,3.2610518565122573,2.4827791853508687,-10.064545,3.3172607,2.237425733304884,3.057961259276798,3.2877804704271045,3.0276295817049976,2.384700876498846,-2.5086517,1.0975647,2.017029276878431,2.9507661719194966,3.0146835072864824,2.6652339828130622,1.935345466338072,ThankYou
-2.3364716,1.9677734,1.159280579938532,1.9944099410176617,2.160391188281893,1.9350834736899942,1.5957847847335147,5.094818,1.2748413,1.1783317824856536,1.9506434795047833,2.0853856914830113,1.8931619753110402,1.6025741752838052,5.7661133,-4.3618164,1.2304465789520016,1.9753795973430566,2.061657639926154,1.8732588156030598,1.5844936177369666,3.68927,-0.64868164,1.2842968566234796,1.948416074045292,2.061692711598141,1.9018205117159188,1.6138224586030576,-1.6777191,0.17715454,1.2981199580934712,1.9467216183482783,2.051912967317334,1.9150027181660765,1.6160172480934933,-0.09295654,0.7579346,1.298728345992144,1.9457963123395248,2.0545525966303737,1.9240175119213299,1.6127530842741666,-0.30249023,0.14324951,1.3143052125274177,1.9726091607607472,2.0577827878717976,1.928485744284925,1.6207396931373867,0.6929474,1.4198914,1.32589459702407,1.9771648040478251,2.069687781497029,1.9148626255964227,1.6214172799820954,1.2773743,1.2365723,1.3437246529198776,1.9786429780535477,2.07120977530031,1.9212355121718074,1.6116790317212484,1.0310974,-2.4297485,1.329872675965635,1.963198909055902,2.037924540888786,1.8946730329252133,1.5871706962157637,2.7068634,-1.8778076,1.302865133818077,1.9951970136075339,2.0736251123243097,1.9314820017139533,1.6214660774742613,6.8142395,-0.45028687,1.3516486185402945,1.987080799278896,2.0662919958440766,1.9241358984830743,1.5865165624368864,12.681229,2.2555542,1.3772753832482232,2.015323512551807,2.0960546176791275,1.9501416180036169,1.5780049869488022,9.724411,-1.0391846,1.436684931683156,1.9675248325991075,2.081776826527959,1.9337056751909139,1.5319648057580464,5.389618,0.76013184,1.4069430404754302,1.9731273532764397,2.0753941204898583,1.9218393870554693,1.5632552124586345,Hello
-0.8230591,-0.63760376,1.3759033606774742,1.9279168380674774,2.0381592521644385,1.8370567217020364,1.549066456323036,-5.1940155,1.4472961,1.4229856445599551,1.9766452300318065,2.0851627315876633,1.894910921307888,1.5492369112773219,-8.013962,-0.11114502,1.3929857566872121,1.9950355324127007,2.1144349767404624,1.9182567044572567,1.5474783664221738,-18.002197,1.0797424,1.3476709929656072,1.958890093501542,2.0974073615337776,1.9632177981506644,1.5808089843667257,-13.106308,2.193634,1.345201436352889,1.942670298752583,2.0414882800127447,1.8960395882663863,1.5787654088656966,-12.129547,4.6069336,1.2014646479536413,1.9965808700005974,2.1162593463553536,1.8846522002707298,1.6070392352035434,-1.2740784,0.6983948,1.1957754331960948,1.9750339870125937,2.1566853605588974,1.9025477751853621,1.614619518671604,-6.5103607,-1.6333313,1.1709388579703415,2.0128406104725274,2.211010248306353,1.9327987127775754,1.528091804436836,-3.8512268,-0.032928467,1.0943978714707816,1.9640212398903822,2.121978013829347,1.8239040750612068,1.4729160255338647,2.4062653,1.0249939,1.133970663212134,1.9315689243522018,2.15236205988983,1.8324987748231745,1.498720544973242,2.8358917,0.038970947,1.1664935586977685,1.9621420019663287,2.1524193182969493,1.8785437721000369,1.5668165875557387,-2.850006,-1.8708496,1.112823909236284,1.9963743685211697,2.1828996967153995,1.9039499515347171,1.5519965802755853,1.1187286,-0.83322144,1.0813053947372524,1.947020809553444,2.1801831545408197,1.9220064059157453,1.5236902845538058,-1.586853,-5.334442,0.7449844941942322,1.7885518920202108,2.150203037695775,2.1031026683812906,1.7209509388659554,-4.928253,-0.8980408,0.8225922616882053,1.806316787779336,2.1810117873124253,2.1570345348837376,1.8118735111303186,Hello
3.777588,-0.021606445,1.391946661917973,2.01530511022668,2.1220701478635013,1.9201332351751959,1.5660926546852043,2.9861908,-0.76156616,1.3767852925847341,1.9530793576358332,2.08420758655714,1.8377826955271135,1.5587040828746368,3.272171,-2.0684814,1.3712666620698717,1.9445639829501846,2.0630250366365255,1.709631511457713,1.618324397886972,-0.14065552,-0.55926514,1.364778457532211,1.9631723082316337,2.060015476714721,1.8399678302410936,1.5835726078690862,-2.6845856,-0.926178,1.3801249009307193,1.9569663516198463,2.0838544205029153,1.8277658542724877,1.5917645288459494,-5.216095,2.9776,1.4257542748445042,2.001095390850831,2.0832839990624485,1.9149786746327424,1.5506217458764147,-8.092285,-2.009369,1.3946952494358698,2.003099484760298,2.115407164538077,1.9645494311854574,1.5638188699882547,-9.130875,1.5761108,1.3987064778831144,2.051381071688362,2.167300709546054,2.0088101318460243,1.6276467359484896,-9.404343,0.70474243,1.403435504196943,2.0321061719660602,2.1391960020104093,1.974322801215858,1.6142514597474538,-7.108322,0.1541748,1.4401141312122372,2.067063507192793,2.150972578520277,2.011383791864094,1.6508165497846707,-4.4335785,-0.45672607,1.4128765202836724,2.010878068963755,2.1028389618889154,1.960189216809659,1.615847855974697,-7.4275055,1.0084534,1.3262567743880647,1.964816808108338,2.1127753438907253,1.916919295012051,1.6414820239605563,0.13122559,1.2801208,1.317763740349664,1.9394074970875275,2.0793890412425147,1.8914850566001677,1.575574645132309,-2.4875336,-1.0020447,1.2565472948883862,1.9323375741918336,2.09111306564322,1.8631876465308295,1.6026980316244737,-2.1620789,3.712738,1.209624717603044,2.008188218955413,2.1511972668012778,1.9117000673918767,1.6145027468143152,Hello
1.4612885,2.30307,1.1080328601310863,1.9642964170504829,2.1372942864839373,1.8167761336037402,1.4703279431518663,1.6985931,0.8649292,1.196437056328131,1.9518587497508488,2.1030187633107786,1.8572278308216856,1.594317054013331,5.8377533,-3.7262878,1.3465643287103535,2.004563333474779,2.1011466467723845,1.983847318072152,1.6210143507800963,5.7105255,2.7789917,1.4210940513173604,2.0531547075156813,2.1625562529305697,2.035130783878549,1.6599017238675158,13.874451,0.722229,1.4186176194302835,2.060353469689743,2.1737610432128323,2.017970945618796,1.6120419143339129,12.278885,0.20709229,1.45661653923553,2.1048445274165943,2.184346417182402,1.9996125653199346,1.6100804331297383,8.410095,0.21426392,1.4004845011993565,2.035136275087334,2.1488660593018927,1.9386944694861383,1.5801185660181607,6.904312,0.07458496,1.426479142649169,2.0133365277373287,2.147349722816811,1.960119352773131,1.5923884721145556,3.9984283,-2.0480042,1.3629724682045152,1.9442653376496855,2.0829062350135454,1.919394437849018,1.5655213333902303,0.4015503,-1.4220886,1.3789013886630026,1.9759733776532622,2.1186362053279426,1.958210013811,1.610862671239944,4.466217,1.5865173,1.388544447766171,1.9580777644272016,2.0866378391349585,1.9223672533856193,1.6141544580903153,2.370926,-1.230133,1.3845137264575633,1.9398616120420584,2.0914395282875176,1.9276337316768413,1.5384080509839866,3.281952,-2.1127625,1.4738770250075368,1.999246590585535,2.1467229523202054,1.9607242069324256,1.603376710592721,1.6154175,-1.6984863,1.4936156042799726,2.0098408089135327,2.1670085508073784,1.9388495283586724,1.5255622382509615,-0.9880676,-4.20224,1.5030621178612016,2.0736309450892407,2.2582601974578793,1.97801464166628,1.5060461418616313,Hello
-4.4197693,0.90859985,1.217546918652727,2.0221222281229387,2.1472882202677672,1.9119695409330744,1.6306538984477414,-0.8412781,-0.7744446,1.219090071580652,2.0044148763445664,2.152768230197329,1.9294798570101563,1.6332570728333267,-0.22599792,0.046875,1.2345296668336534,2.013889387096778,2.162492293917492,1.9184337497932917,1.6354446482375469,-1.0106354,0.21670532,1.2351849357966076,2.0039015339905566,2.135626972629511,1.923874337471957,1.6321372394039828,1.1696167,0.8135071,1.223734678578688,2.0318519692821577,2.146786194808967,1.937594632876901,1.6393209262486446,-0.7952423,-0.48312378,1.2112117738769261,2.022814412082085,2.1446115823860983,1.943033815904084,1.6546395198211359,1.2554932,-2.7251587,1.2332245478036383,2.03175176958642,2.1606002546265644,1.9318869223330453,1.6320595528483395,0.9817047,-1.0081177,1.2163429377353767,1.9551570308654167,2.1076598951170453,1.9285141780940862,1.6154209373021284,4.2079315,-3.1585999,1.2738613744626788,1.9639636718427333,2.1144420414301535,1.9699546958598333,1.6345414186330358,5.3318787,-6.456085,1.3723499899395915,2.0021315672001325,2.09690054503006,1.9599536501427641,1.6087670100325613,6.606262,-4.1133423,1.4085977415361017,2.0384618898604323,2.1166149664730773,1.9720618522350077,1.612048814089237,6.6580505,-3.9473267,1.3866012696536207,2.043100681083369,2.1287732280408607,1.97265804542341,1.5895584180262565,9.375809,-2.2178345,1.4163762028030216,2.0475367703029153,2.1455015294247892,1.9690489573412697,1.6046032548643436,9.922409,-3.1433716,1.401291935113468,2.0330934269601806,2.127727131322138,1.9638512409510194,1.6080462479294058,8.444794,-2.048767,1.3448782096272194,1.9765580914064806,2.029286740831564,1.8697214130315067,1.5371158040228439,Hello
-1.0546112,4.7665863,1.4918583153328653,1.8433759000805636,1.9272435665165382,1.7564065827587507,1.375800442350232,-7.6733246,0.73072815,1.369056893434613,1.7969240399949207,1.8596267931298887,1.7194743555308896,1.4402315960757592,-9.660126,1.8357239,1.3273483456824724,1.8413147442646238,1.907869547886832,1.7687850194620043,1.4896721683210086,-10.959534,-1.4504089,1.3282416047887227,1.9750751501766222,2.057548830857815,1.9192208157789876,1.6296145072611803,-14.489502,2.0722656,1.3520716570987679,1.9687012640645845,2.036415727831044,1.9121270636796006,1.522688465459779,-9.639709,0.38879395,1.3845255140183579,2.041531221385502,2.0975609809439755,1.9444691346931202,1.5705014723394684,-7.498932,2.0369263,1.370795771180659,1.9839534520340236,2.09929607086589,1.991176832046307,1.5883489808628004,-5.754059,1.3360596,1.2929521243347988,1.9952086467705958,2.087301386382707,1.9440176157551756,1.5732517804466832,-1.6117706,2.9898376,1.2359196070348286,2.0176551376853022,2.1382755052908666,1.9102141717020198,1.5978535387811492,-4.857437,-1.9805603,1.1553953648111346,1.9406889515950028,2.173103359802275,1.9327410509480325,1.5393667663869688,0.6786804,-1.6777954,1.0672640967775004,1.997578288061985,2.2322790721852623,1.947895824167272,1.4494854433159432,1.6739807,1.4564514,1.071815588858842,1.9410124513111218,2.1657111269792764,1.906045114717812,1.4774377521707427,-4.640869,-0.193573,1.0197983535340087,1.956880916745706,2.1785174937562313,1.9280906028572677,1.453568869185204,0.1000061,1.8711548,1.0710658764924677,1.922279833011461,2.211534968972913,1.960659866451622,1.544230720362948,-0.52571106,1.4304199,1.0726134424284415,1.9704125686536527,2.2271625257620777,2.0039328748784646,1.588392700670799,Hello
3.33667,8.048676,1.3474812406020014,2.2347343259614134,2.307141283830476,2.0585446605431743,1.5194534809720972,8.723801,-0.4727173,1.568344677045153,2.3137194842218243,2.418985064232635,2.155313347981434,1.6372224098934385,5.6024323,-2.0639648,1.725559911595336,2.425347381007651,2.558159032133311,2.339493446130526,1.8564454210714736,13.773056,1.9536438,1.7950088778928606,2.411631618121028,2.546114012272358,2.3312189238946948,1.82865527758908,6.6115265,3.168518,1.767001984814661,2.3527350264289533,2.50056221499485,2.277989178325698,1.7317871569980643,5.6657257,-0.94467163,1.6950850313793897,2.3031112720291516,2.414129881171626,2.2208134569635347,1.7415499009735347,1.8635101,-5.2194214,1.669149556821385,2.255024288333898,2.38020046693534,2.294894412308626,1.9026204439857015,2.312271,-4.535675,1.7649370490846856,2.250943014445508,2.4127611142188803,2.403803968012349,2.0675984434498678,-1.6861115,-1.6732178,1.6998634351211195,2.1798037089510904,2.428186030837255,2.4814256416940443,2.1986084421834464,-0.76194763,2.3519897,1.6563551400040253,2.156170397177104,2.3787854835622175,2.4078430876061234,2.110417713430573,-0.4811859,0.51690674,1.6247811574239013,2.150371085437522,2.38970046495431,2.3986313439536042,2.107849778862595,0.36439514,-0.27194214,1.6271868863536767,2.134042740569083,2.371850652916111,2.3782485873458787,2.085822200445561,1.1149597,2.2791748,1.675277176502384,2.2048870586149234,2.371990127604307,2.3980418048484107,2.1197099686305494,-1.4874573,7.433716,1.5946098837085256,2.2182354136009126,2.3337039127685695,2.1604808733798335,1.741144734308141,-4.029541,3.1547852,1.5713292282569664,2.1976801080696733,2.297954461547037,2.1126190323523666,1.6303701046657695,Hello
6.337265,-1.1621399,1.3331864512531728,1.7898518210903338,1.857330688737997,1.6610048209252475,1.3750424813789814,1.4129639,1.1566772,1.3734489876278084,1.7963378416792464,1.8400339418301235,1.6940788663609219,1.4402266561594863,0.9922333,-3.5707703,1.4719141390740145,1.876671321797598,1.960909429001701,1.80813702681694,1.518082835756929,0.30015564,2.0158997,1.4088367124533252,1.8635995771332445,1.875391889653634,1.7295494375954603,1.5033610415987735,-1.3402863,0.41921997,1.3569636449062041,1.8183497772029127,1.8904409832207145,1.7167481475400943,1.4201232528539947,0.051742554,0.9789429,1.3047940297196814,1.7511735779182134,1.7957170999842538,1.6335126797802926,1.3457553774361433,-2.6901093,-3.1987,1.3567191530903635,1.8018345501697706,1.8762471656574662,1.7181684383525864,1.4140883692547903,-10.136856,9.927368,1.1415975387241952,1.6765346863539803,1.7230910783651379,1.516579534223772,1.207124713534238,-3.0216675,3.3315735,1.1726845376880703,1.644623319664632,1.6445453243919874,1.4547493567017045,1.1761608277114781,-2.2955475,-0.17733765,1.1692518986289402,1.664401230100829,1.6516383869811324,1.4478233649699717,1.1841548475555206,7.970093,-5.748657,1.1439198713527985,1.6558033263356629,1.7239610705585844,1.55151279089736,1.2463769878173419,5.971466,-6.085022,1.2411698748401032,1.7495391204007755,1.8440579168105367,1.676912686116346,1.4090244162995926,0.8193207,1.7731323,1.3161016053219687,1.7683727104318487,1.8403134066827922,1.6487017599539957,1.3375668074640157,0.4475708,0.029571533,1.3233926216858145,1.7624114396102142,1.8272561989361151,1.6484199880887833,1.3477245337008688,0.123703,1.2863159,1.3831546365519094,1.8388658204029944,1.9256744328759519,1.7796672976482482,1.513505649621947,Hello
0.53302,-1.0447388,1.1647092703782544,1.6894815415807596,1.86128888621622,1.7363116836711934,1.4587839141785202,0.5790405,0.7891998,1.188764875551665,1.6767487699865993,1.8331860150769226,1.720012606621094,1.4697221274868724,-3.3928833,2.521698,1.2248286298862716,1.7091103830942256,1.8278896601630412,1.6848594964082746,1.4197599007620734,0.77937317,-3.888794,1.1836683922663305,1.6363070857429884,1.800953776028691,1.6740615265855534,1.4130391342005215,1.6238098,0.39988708,1.2003772652456173,1.6726744713622272,1.8194307486386287,1.6939173087705863,1.4088301943113095,-5.869156,-1.3117981,1.1968780657776166,1.6739010461348802,1.7985537520254475,1.6812353313068542,1.3772765827148181,-0.95314026,1.6740723,1.1706702215465805,1.6592784229905684,1.7995226377350968,1.6803437100103567,1.3863286016640215,-1.1052704,-0.16477966,1.1720292248486501,1.6691864360836366,1.7914070474068433,1.6719342881156014,1.3863525255503009,0.8183594,0.769928,1.2081155368506413,1.6612870649469846,1.7709767083760344,1.6444574514765673,1.3600776192879358,0.5373535,-0.74731445,1.2163435431009384,1.6744882374081802,1.7896545960122918,1.6624274842043547,1.3672129199177774,-2.3612823,-0.9048157,1.2010756416016943,1.6637664114126725,1.7970383622369819,1.6818136148168814,1.3944652530388189,0.06390381,-0.77986145,1.1874868193181403,1.6571359152880039,1.7939759226946412,1.6745467309456525,1.3783114975135178,1.7787476,2.0343628,1.1643279932993709,1.62951198194698,1.7433953818983954,1.6265317734840274,1.3619186042595233,0.69044495,-0.79008484,1.2284113779210697,1.6478480868574468,1.8088370394814581,1.6744178689100035,1.3993864302574717,-2.8198853,1.82518,1.2593160386181286,1.725901191236757,1.8286010353108155,1.667541286765014,1.3940257109584273,Hello
3.9242096,0.66952515,1.2015673907259248,1.6638082556674822,1.751411747126607,1.640872413110752,1.3530012535359492,-4.3112183,-4.793915,1.1876213530766315,1.6680133084163185,1.779642061076997,1.6703132549683652,1.380061308780047,1.2935944,1.404419,1.1531512991776887,1.6608707311675934,1.7592023265887666,1.6424119147633225,1.3493779967767672,1.4261627,0.6461029,1.180163287236546,1.6546621957344734,1.7581257949784506,1.6395414073496544,1.336561606821885,-0.3469391,-0.040863037,1.166632124858921,1.6473785698095766,1.7619315699906293,1.6547635784496393,1.3560713149817603,0.24046326,0.7902069,1.1871056417320318,1.655554452847039,1.766165981039055,1.6536670223298966,1.3580872267784332,0.2500763,1.1856537,1.1788213587789984,1.6613290984039577,1.76438431809869,1.6410192921138353,1.3520182139237822,0.4764862,-0.33613586,1.2178243211976638,1.6755484887818846,1.7677712240392434,1.646103219554064,1.3659558117621784,1.5602264,0.4963379,1.2076403184748667,1.6613424037841877,1.7433936460580244,1.6189680594712819,1.337097762220384,-0.48365784,-0.57632446,1.226517780091965,1.6582036369943116,1.748626098691167,1.6224864092822926,1.3535119719315851,-2.7336884,-1.8073273,1.1871008584812957,1.6444455971977325,1.7511526218648614,1.646782806902157,1.368600920047593,-3.0081177,-0.62164307,1.191640918219467,1.6557795338465473,1.7649565551450013,1.635865698424437,1.3537785712085517,-0.54963684,-1.1651154,1.1716358700046576,1.663401959942902,1.7566736301457977,1.6172505136670545,1.327749218233455,4.102936,1.8723602,1.1893955676457002,1.683366793804475,1.7642120890450426,1.6203264897333498,1.3333710303910904,2.7021332,1.3818207,1.1892326108490274,1.6838261750028258,1.7792530682290026,1.632934991264852,1.3628062691956295,Hello
0.4195099,0.4204712,1.118556057968362,1.6705389900759842,1.7412167314837805,1.6136115255758996,1.3419508167455805,-1.4477081,-0.2593994,1.127676517443854,1.7021686634091866,1.725221491052021,1.5960592708825165,1.2939619316368889,-3.8627472,-2.7954102,1.2243823316887001,1.7143420265750708,1.7274798081056397,1.5639349820748754,1.2704287843928206,-3.8555603,4.821747,1.1674464172142378,1.6855469077170746,1.679557316799777,1.4535683136960325,1.157848024201473,1.8834991,0.81015015,1.2205131601180732,1.7132879964812795,1.6326878162499854,1.4239540626387535,1.0981977365039057,-5.5494385,0.8616333,1.2670619086745836,1.7631464704223072,1.6824594651479858,1.4750621561250563,1.1608235068951447,1.9825592,-0.48693848,1.381623475660548,1.858742770398471,1.7536726279646149,1.5154908542208834,1.1507046390751332,0.41101074,-0.6841736,1.2937720130800412,1.7866757767546666,1.7101814944444078,1.5218375708231844,1.1642475217613208,2.2299957,-1.9578857,1.2920885808824287,1.789349123011693,1.7271736456324518,1.512097904103948,1.1489436756739013,-4.163849,2.9177856,1.2585946909874128,1.7938853941948862,1.731091556002141,1.5231684769947647,1.1758916385023852,-0.98583984,1.8565979,1.2556198441561686,1.832291311792247,1.764407628528672,1.5596909040912603,1.2123915292135388,0.812912,0.19659424,1.2634214095834282,1.8394372626949878,1.7770996407734758,1.5704607879930164,1.21619880530266,-3.1631622,1.0758667,1.220387215832559,1.8123787891456054,1.7625593565350184,1.5749741714246626,1.2424546018476204,2.4652557,0.4230957,1.2509826293839479,1.8199479987967155,1.7699561648858722,1.5818928765348497,1.2387851440526536,1.2926025,-0.77911377,1.2362353980655607,1.8037212709463346,1.7626651924466128,1.5727824551246878,1.2071039215729549,Hello
-7.825485,5.521942,1.1812239390981374,1.7037737146594232,1.6980833630808911,1.479086675320292,1.1504198963437744,0.018035889,3.7427063,1.2893709345761424,1.7814546454320612,1.690808030932332,1.488635193155056,1.1244462259387993,-1.8768005,-0.4602356,1.2559028219877266,1.7685640209931044,1.7006335674406083,1.499555942021283,1.1613720547074413,4.543503,-2.1374817,1.2554251853999558,1.7547460336396066,1.674915443376239,1.4558154261968244,1.1339844007352669,2.6632233,-1.53302,1.070092689429786,1.7118622296852235,1.630041476656146,1.4215055432752775,1.13667969267487,4.8902283,0.1826477,1.2286869556753124,1.7324979291174611,1.7309681586965648,1.5681268878887953,1.292657822672486,2.9248352,-1.719696,1.2885777191352095,1.7668341185875212,1.8684760408875694,1.6820114017566807,1.3811719238980644,3.8295746,3.0368347,1.3087864701266367,1.7679993007450365,1.8533658889274172,1.637870947701974,1.3217915667897215,-5.7352753,0.99401855,1.2489329067503447,1.6471899010147806,1.528897894004202,1.2371842380878137,0.9635182196588158,-4.914566,-0.3673706,1.3362305612183227,1.6780105566031793,1.4902492281905553,1.2465599610620333,0.9988654689157609,0.42164612,-7.4957275,1.283934087932523,1.6078013554190795,1.3835967475743638,1.0048342674106647,0.6996698021557888,-0.15060425,3.4721985,1.1863117610415388,1.6028269980500172,1.427971169226468,1.0648604447403067,0.8331260986651784,8.532166,2.6531372,1.377869185440176,1.6078475542414248,1.529103063409685,1.2686588945963708,1.0612512573233974,-0.42910767,-8.845367,1.7395981909650793,2.0666639329911973,1.916754974685072,1.6605590348231556,1.4332930925197471,-1.2672882,0.677124,1.6911408010617184,1.9252663191050687,1.7323333453976688,1.42700720661665,1.2424103073850024,Hello
